id,title,age,rating_cat,genre_cat,runtime,popularity,score,budget,budget_efficiency,director_age,director_experience,director_is_acclaimed,director_is_panned,director_efficiency,star_age,star_experience,star_is_acclaimed,star_is_panned,star_efficiency
2761,Possession,22,PG-13,Drama,102.0,13000.0,6.3,25000000.0,0.59263592,39.0,3,False,False,3.927310428571429,30.0,3,False,False,5.226289
2762,City by the Sea,22,R,Crime,108.0,24000.0,6.1,40000000.0,0.741917575,45.0,5,False,False,1.7951554031469978,59.0,24,True,True,1.3918510214934836
2763,Heaven,22,R,Crime,97.0,24000.0,7.0,11000000.0,0.386099,37.0,0,False,False,0.0,33.0,3,True,False,2.487090261111111
2764,Kill Bill: Vol. 1,21,R,Action,111.0,1000000.0,8.1,30000000.0,6.030202533333333,40.0,3,True,False,5.2447290833333335,33.0,2,False,True,0.29859382916666666
2765,Pirates of the Caribbean: the Curse of the Black Pearl,21,PG-13,Action,143.0,1000000.0,8.0,140000000.0,4.673314392857143,39.0,3,False,False,3.6700173943713446,40.0,13,True,False,1.3299254224465302
2766,The Lord of the Rings: The Return of the King,21,PG-13,Action,201.0,1700000.0,8.9,94000000.0,10.0,42.0,5,True,False,4.264384657204301,22.0,4,True,True,5.8850988312810175
2767,Old School,21,R,Comedy,88.0,219000.0,7.1,24000000.0,3.630646666666667,33.0,1,False,False,7.484642375,32.0,1,False,False,0.08000985714285715
2768,Mystic River,21,R,Crime,138.0,430000.0,7.9,25000000.0,6.26380764,73.0,17,True,False,2.925054689514335,43.0,11,True,True,1.8907935390602206
2769,Love Actually,21,R,Comedy,135.0,444000.0,7.6,40000000.0,6.130079175,47.0,0,False,False,0.0,43.0,8,False,False,3.1125081406652817
2770,The Life of David Gale,21,R,Crime,130.0,114000.0,7.5,38000000.0,1.0251473157894737,59.0,10,True,False,1.0448018875457092,44.0,8,True,False,3.00862433636573
2771,2 Fast 2 Furious,21,PG-13,Action,107.0,259000.0,5.9,76000000.0,3.1098771184210525,35.0,5,True,False,3.1034609663251316,30.0,1,False,True,0.181509
2772,Underworld,21,R,Action,121.0,258000.0,7.0,22000000.0,4.350384409090909,30.0,0,False,False,0.0,30.0,0,False,False,0.0
2773,Oldboy,21,R,Action,120.0,532000.0,8.4,3000000.0,5.063311333333333,40.0,1,True,False,0.51151525,41.0,0,False,False,0.0
2774,Lost in Translation,21,R,Comedy,102.0,426000.0,7.7,4000000.0,10.0,32.0,1,False,False,1.1566715555555556,53.0,10,True,False,3.5282056870314897
2775,Looney Tunes: Back in Action,21,PG,Animation,91.0,35000.0,5.7,80000000.0,0.85643555,57.0,8,False,False,3.376480961298077,35.0,8,False,True,2.123685456347274
2776,Big Fish,21,PG-13,Adventure,125.0,422000.0,8.0,70000000.0,1.7602632,45.0,9,True,False,4.096690598165785,32.0,2,False,True,4.7168584869565215
2777,The Matrix Reloaded,21,R,Action,138.0,529000.0,7.2,150000000.0,4.945652913333333,38.0,2,True,False,4.123781626984127,39.0,12,True,False,2.8865810877137084
2778,The Dreamers,21,Other,Drama,115.0,114000.0,7.2,15000000.0,1.6101436666666666,62.0,3,False,False,0.2326794438095238,22.0,0,False,False,0.0
2779,Memories of Murder,21,Unrated,Crime,132.0,152000.0,8.1,2800000.0,0.41521178571428574,34.0,0,False,False,0.0,36.0,1,True,False,0.51151525
2780,Finding Nemo,21,G,Animation,100.0,972000.0,8.1,94000000.0,10.0,38.0,0,False,False,0.0,56.0,0,False,False,0.0
2781,Hulk,21,PG-13,Action,138.0,255000.0,5.6,137000000.0,1.7904026642335766,49.0,5,True,False,5.161630899415205,35.0,0,False,False,0.0
2782,School of Rock,21,PG-13,Comedy,109.0,283000.0,7.1,35000000.0,3.7455997142857145,43.0,5,True,False,3.8198954809661836,34.0,1,False,False,3.5267465
2783,Thirteen,21,R,Drama,100.0,81000.0,6.8,2000000.0,5.06448,48.0,0,False,False,0.0,16.0,0,False,False,0.0
2784,Wrong Turn,21,R,Horror,84.0,113000.0,6.1,12600000.0,2.2738551587301585,38.0,0,False,False,0.0,23.0,0,False,False,0.0
2785,The Italian Job,21,PG-13,Action,111.0,350000.0,7.0,60000000.0,2.93450285,34.0,3,False,False,4.524618010899471,68.0,3,True,True,3.1857116481481484
2786,Terminator 3: Rise of the Machines,21,R,Action,109.0,383000.0,6.3,175000000.0,2.4764063542857144,42.0,2,False,False,1.7262226406810037,56.0,22,True,True,3.5878191024453403
2787,Peter Pan,21,PG,Adventure,113.0,68000.0,6.8,100000000.0,1.21975011,41.0,2,False,False,4.798134460526316,14.0,0,False,False,0.0
2788,Monster,21,R,Biography,109.0,140000.0,7.3,8000000.0,7.30865125,32.0,0,False,False,0.0,28.0,1,False,True,0.26131450666666667
2789,The Matrix Revolutions,21,R,Action,129.0,459000.0,6.7,150000000.0,2.8489621666666665,38.0,2,True,False,4.123781626984127,39.0,12,True,False,2.8865810877137084
2790,Daredevil,21,PG-13,Action,103.0,209000.0,5.3,78000000.0,2.2971758717948716,39.0,1,False,False,0.6084471666666667,31.0,8,False,False,3.0934452917425306
2791,Master and Commander: the Far Side of the World,21,PG-13,Action,138.0,208000.0,7.4,150000000.0,1.4108169,59.0,6,True,False,3.9802303903418803,39.0,4,True,False,2.7419060782817475
2792,The Missing,21,R,Adventure,137.0,34000.0,6.5,60000000.0,0.6394046166666667,49.0,13,True,False,4.409451986627122,57.0,6,False,False,2.359722478571429
2793,The Room,21,R,Drama,99.0,84000.0,3.7,6000000.0,0.8313635,48.0,0,False,False,0.0,48.0,0,False,False,0.0
2794,The Texas Chainsaw Massacre,21,R,Crime,98.0,133000.0,6.2,9500000.0,10.0,40.0,0,False,False,0.0,21.0,0,False,False,0.0
2795,S.W.A.T.,21,PG-13,Action,117.0,141000.0,6.0,80000000.0,2.5965704875,49.0,0,False,False,0.0,55.0,6,False,True,1.0979817868411166
2796,The Last Samurai,21,R,Action,154.0,409000.0,7.7,140000000.0,3.247337592857143,51.0,5,True,False,3.053213458808103,41.0,18,True,True,4.757350412387902
2797,Holes,21,PG,Adventure,117.0,81000.0,7.0,20000000.0,3.57032865,57.0,8,True,False,2.891377675371148,17.0,0,False,False,0.0
2798,Timeline,21,PG-13,Action,116.0,61000.0,5.7,80000000.0,0.5491970375,73.0,12,True,False,3.444536505397424,30.0,1,False,True,0.181509
2799,X2: X-Men United,21,PG-13,Action,134.0,521000.0,7.4,110000000.0,3.706468627272727,38.0,3,True,False,2.8248467514285713,63.0,5,True,False,2.7266319231943075
2800,The Rundown,21,PG-13,Action,104.0,103000.0,6.7,85000000.0,0.9527284,39.0,1,False,False,0.3299470666666667,31.0,1,False,False,3.010515116666667
2801,House of 1000 Corpses,21,R,Horror,89.0,80000.0,6.1,7000000.0,2.404220714285714,38.0,0,False,False,0.0,64.0,0,False,False,0.0
2802,Identity,21,R,Other,90.0,233000.0,7.3,28000000.0,3.223554857142857,40.0,3,False,False,1.9277659194444443,37.0,12,True,False,1.2364392906676656
2803,Once Upon a Time in Mexico,21,R,Action,102.0,156000.0,6.4,29000000.0,3.4058410344827585,35.0,7,False,True,3.730913715395632,43.0,5,False,True,1.5560845891134085
2804,Cold Mountain,21,R,Adventure,154.0,142000.0,7.2,79000000.0,2.190044417721519,49.0,3,True,False,4.017374800071225,31.0,2,True,False,0.8082845421568627
2805,Cheaper by the Dozen,21,PG,Comedy,98.0,96000.0,5.9,40000000.0,4.76346575,35.0,1,False,False,3.5313342666666667,58.0,14,True,True,1.8852279071994666
2806,In the Cut,21,R,Other,119.0,22000.0,5.3,12000000.0,1.97723275,49.0,1,True,False,5.740793714285714,42.0,3,False,False,1.78179034991453
2807,Secondhand Lions,21,PG,Comedy,109.0,54000.0,7.5,30000000.0,1.6086759666666666,50.0,0,False,False,0.0,15.0,2,False,True,1.4369484314285714
2808,Scary Movie 3,21,PG-13,Comedy,84.0,140000.0,5.5,48000000.0,4.5973586875,56.0,3,True,False,3.5412298123188406,27.0,2,False,True,6.569118644444444
2809,How to Lose a Guy in 10 Days,21,PG-13,Comedy,116.0,218000.0,6.4,50000000.0,3.55004774,49.0,5,False,True,1.7240085856410257,24.0,0,False,False,0.0
2810,The League of Extraordinary Gentlemen,21,PG-13,Action,110.0,171000.0,5.8,78000000.0,2.2982718461538463,39.0,1,False,False,2.9151895555555556,73.0,13,True,False,2.713644067914615
2811,What a Girl Wants,21,PG,Comedy,105.0,61000.0,5.8,25000000.0,2.02928556,50.0,1,False,False,1.750717231638418,17.0,0,False,False,0.0
2812,Bad Boys II,21,R,Action,147.0,237000.0,6.6,130000000.0,2.1026119692307694,38.0,4,True,False,4.768441877675438,35.0,7,False,True,3.340563142350855
2813,Open Range,21,R,Action,139.0,68000.0,7.4,22000000.0,3.1043769545454545,48.0,2,True,False,5.1101639625,48.0,18,True,False,3.237681675607664
2814,Mona Lisa Smile,21,PG-13,Drama,117.0,79000.0,6.5,65000000.0,2.1744306,61.0,4,True,False,3.472148631168831,36.0,10,True,True,4.352889293519394
2815,Freddy vs. Jason,21,R,Action,97.0,113000.0,5.7,30000000.0,3.8877542666666667,53.0,3,False,True,0.8971384195414461,56.0,4,False,True,5.165583380827506
2816,Bruce Almighty,21,PG-13,Comedy,101.0,380000.0,6.7,81000000.0,5.982628074074074,45.0,5,False,False,4.413567347407406,41.0,11,True,False,4.956702391357398
2817,Dogville,21,R,Crime,178.0,141000.0,8.0,10000000.0,1.6689283,47.0,1,True,False,3.129661875,36.0,5,True,False,3.3518534853846154
2818,Elf,21,PG,Adventure,97.0,235000.0,7.0,33000000.0,6.783446545454545,37.0,1,False,False,1.0961306,36.0,0,False,False,0.0
2819,Freaky Friday,21,PG,Comedy,97.0,129000.0,6.2,20000000.0,8.0423166,39.0,2,False,False,0.6775078809523809,45.0,6,False,True,4.369635119874309
2820,Charlie's Angels: Full Throttle,21,PG-13,Action,106.0,123000.0,4.9,120000000.0,2.1597982333333334,35.0,1,False,False,2.839844569892473,28.0,8,False,True,1.494718651121795
2821,Legally Blonde 2,21,PG-13,Comedy,95.0,63000.0,4.8,45000000.0,2.7758853777777777,37.0,1,False,False,10.0,27.0,3,False,False,4.6652053962962965
2822,Dickie Roberts: Former Child Star,21,PG-13,Comedy,98.0,14000.0,5.6,17000000.0,1.3982061764705882,56.0,3,False,False,1.397905444949495,39.0,3,True,True,1.2219142005461394
2823,Anger Management,21,PG-13,Comedy,106.0,207000.0,6.2,75000000.0,2.6099443066666668,41.0,3,False,True,1.5741600071244004,66.0,15,True,True,1.5049109256931388
2824,Open Water,21,R,Adventure,79.0,52000.0,5.7,500000.0,10.0,41.0,0,False,False,0.0,36.0,0,False,False,0.0
2825,Something's Gotta Give,21,PG-13,Comedy,128.0,115000.0,6.7,80000000.0,3.316609225,54.0,1,False,False,5.344452957142857,66.0,15,True,True,1.5049109256931388
2826,Girl with a Pearl Earring,21,PG-13,Biography,100.0,74000.0,6.9,12000000.0,2.7525095833333335,43.0,0,False,False,0.0,19.0,1,False,False,1.004626
2827,The Cat in the Hat,21,PG,Adventure,82.0,59000.0,4.0,109000000.0,1.2289957889908256,52.0,0,False,False,0.0,40.0,7,True,False,5.334344586698619
2828,Brother Bear,21,G,Animation,85.0,101000.0,6.8,128000000.0,1.956232796875,35.0,0,False,False,0.0,29.0,2,False,False,0.18881984166666665
2829,The Brown Bunny,21,Unrated,Drama,93.0,14000.0,5.0,10000000.0,0.0402599,42.0,1,True,False,1.583398,42.0,1,True,False,1.583398
2830,Tears of the Sun,21,R,Action,121.0,115000.0,6.6,75000000.0,1.1529088266666667,38.0,3,True,False,1.0913730655773421,48.0,22,True,True,2.4296108169691375
2831,Final Destination 2,21,R,Horror,90.0,156000.0,6.2,26000000.0,3.497735730769231,51.0,0,False,False,0.0,25.0,0,False,False,0.0
2832,21 Grams,21,R,Crime,124.0,228000.0,7.6,20000000.0,3.02139195,40.0,1,True,False,10.0,43.0,11,True,True,1.8907935390602206
2833,Intolerable Cruelty,21,PG-13,Comedy,100.0,93000.0,6.2,60000000.0,2.01335405,49.0,9,True,False,2.6983151743996743,42.0,7,True,False,2.3312604456264565
2834,Johnny English,21,PG,Action,87.0,152000.0,6.2,40000000.0,4.01165,46.0,2,False,False,1.2900555,48.0,1,False,False,10.0
2835,The Hunted,21,R,Action,94.0,45000.0,6.1,55000000.0,0.8374881272727273,68.0,6,False,True,1.203589087121212,57.0,6,False,False,2.359722478571429
2836,Matchstick Men,21,PG-13,Comedy,116.0,126000.0,7.3,62000000.0,1.0575108387096774,66.0,11,True,False,1.998285122118795,39.0,18,True,True,2.638098033473517
2837,Under the Tuscan Sun,21,PG-13,Comedy,113.0,49000.0,6.8,18000000.0,3.271040166666667,43.0,0,False,False,0.0,38.0,2,False,False,0.5633265785714285
2838,Seabiscuit,21,PG-13,Drama,140.0,68000.0,7.3,87000000.0,1.7050166091954022,47.0,1,True,False,0.8300910333333333,28.0,4,True,False,2.6179037082418275
2839,American Wedding,21,R,Comedy,96.0,198000.0,6.3,55000000.0,4.231326090909091,37.0,1,False,False,1.564187,25.0,4,False,True,5.422778624242424
2840,Just Married,21,PG-13,Comedy,95.0,69000.0,5.5,18000000.0,5.642496388888889,35.0,1,False,False,3.5313342666666667,25.0,1,False,False,5.629286384615384
2841,Lara Croft Tomb Raider: The Cradle of Life,21,PG-13,Action,117.0,132000.0,5.6,95000000.0,1.6852549684210527,60.0,4,False,True,4.654813819565218,28.0,2,False,False,1.405270735326087
2842,Elephant,21,R,Crime,81.0,88000.0,7.2,3000000.0,3.3373406666666665,51.0,8,True,True,2.285501241462486,18.0,0,False,False,0.0
2843,Darkness Falls,21,PG-13,Other,86.0,31000.0,5.0,11000000.0,4.3171396363636365,27.0,0,False,False,0.0,31.0,0,False,False,0.0
2844,Spy Kids 3-D: Game Over,21,PG,Action,84.0,57000.0,4.3,38000000.0,5.186886263157895,35.0,7,False,True,3.730913715395632,11.0,0,False,False,0.0
2845,Gigli,21,R,Comedy,121.0,46000.0,2.5,54000000.0,0.13455942592592593,52.0,4,True,False,4.658582547311828,31.0,8,False,False,3.0934452917425306
2846,Out of Time,21,PG-13,Crime,105.0,58000.0,6.5,50000000.0,1.10991126,54.0,3,False,False,1.0012169153439154,49.0,15,True,False,1.7170744913100744
2847,The Core,21,PG-13,Action,135.0,95000.0,5.5,60000000.0,1.22497685,55.0,4,False,False,1.417446806060606,35.0,1,False,False,10.0
2848,Dumb and Dumberer: When Harry Met Lloyd,21,PG-13,Comedy,85.0,38000.0,3.4,19000000.0,2.066711315789474,43.0,1,False,True,0.4066183058823529,27.0,0,False,False,0.0
2849,Runaway Jury,21,PG-13,Crime,127.0,94000.0,7.1,60000000.0,1.3359023333333333,38.0,4,False,False,1.1519166094708997,37.0,12,True,False,1.2364392906676656
2850,Jeepers Creepers 2,21,R,Horror,104.0,60000.0,5.6,17000000.0,3.711921529411765,45.0,2,False,False,4.5928891499999995,38.0,0,False,False,0.0
2851,Shanghai Knights,21,PG-13,Action,114.0,102000.0,6.2,50000000.0,1.76646974,34.0,1,False,False,0.22426075,49.0,9,True,True,3.480737087598204
2852,Dreamcatcher,21,R,Drama,134.0,90000.0,5.5,68000000.0,1.1947118529411764,54.0,4,False,False,2.2121197255418195,66.0,7,True,False,3.920112595881949
2853,Daddy Day Care,21,PG,Comedy,92.0,65000.0,5.6,60000000.0,2.74056445,41.0,2,False,True,3.9773121714285713,42.0,20,True,True,3.3156001240378314
2854,Paycheck,21,PG-13,Action,119.0,105000.0,6.3,60000000.0,1.9541493,57.0,5,False,False,3.048827348505314,31.0,8,False,False,3.0934452917425306
2855,Duplex,21,PG-13,Comedy,89.0,56000.0,5.9,40000000.0,0.483053375,59.0,5,False,False,2.4464487010598295,38.0,6,False,True,2.2166843393837685
2856,Honey,21,PG-13,Drama,94.0,44000.0,5.4,18000000.0,3.4571330555555555,22.0,0,False,False,0.0,22.0,0,False,False,0.0
2857,Wonderland,21,R,Crime,104.0,22000.0,6.6,5000000.0,0.4932888,28.0,0,False,False,0.0,44.0,12,False,True,1.4242831330311378
2858,The Haunted Mansion,21,PG,Comedy,88.0,44000.0,5.1,90000000.0,2.0254474,41.0,2,False,False,1.8364818057017542,42.0,20,True,True,3.3156001240378314
2859,Sinbad: Legend of the Seven Seas,21,PG,Animation,86.0,51000.0,6.7,60000000.0,1.34621795,27.0,0,False,False,0.0,40.0,8,True,False,2.149394701493317
2860,House of the Dead,21,R,Action,90.0,36000.0,2.1,12000000.0,1.1515150833333334,38.0,0,False,False,0.0,25.0,0,False,False,0.0
2861,Gods and Generals,21,PG-13,Biography,219.0,16000.0,6.3,56000000.0,0.23078457142857142,54.0,1,True,False,0.4307984,51.0,1,False,False,0.5593002298850575
2862,House of Sand and Fog,21,R,Crime,126.0,66000.0,7.5,16500000.0,1.0159881212121211,40.0,0,False,False,0.0,33.0,0,False,False,0.0
2863,A Man Apart,21,R,Action,109.0,46000.0,6.1,36000000.0,1.2319701666666667,34.0,3,False,False,4.524618010899471,36.0,2,False,False,4.709478222932331
2864,The Station Agent,21,R,Comedy,89.0,68000.0,7.6,500000.0,10.0,37.0,0,False,False,0.0,34.0,0,False,False,0.0
2865,Basic,21,R,Action,98.0,61000.0,6.5,50000000.0,0.85585122,52.0,9,True,True,3.161941053373664,49.0,18,True,True,2.4275066568210684
2866,The Human Stain,21,R,Drama,106.0,30000.0,6.3,30000000.0,0.7651356,71.0,5,True,False,0.7552504227702703,66.0,11,True,False,1.269205398694642
2867,Grind,21,PG-13,Adventure,105.0,12000.0,6.0,6000000.0,0.856861,36.0,0,False,False,0.0,24.0,0,False,False,0.0
2868,Gothika,21,R,Horror,98.0,108000.0,5.8,40000000.0,3.5397831,36.0,1,False,False,4.29312,37.0,0,False,False,0.0
2869,Agent Cody Banks,21,PG,Action,102.0,34000.0,5.1,28000000.0,2.0998505,38.0,1,False,False,0.7543436666666666,18.0,2,False,False,4.72798055
2870,Bad Santa,21,R,Comedy,92.0,137000.0,7.0,23000000.0,3.3256834782608697,54.0,1,False,False,1.252001,48.0,3,True,False,6.981943716666667
2871,Shattered Glass,21,PG-13,Drama,94.0,34000.0,7.1,6000000.0,0.490792,77.0,0,False,False,0.0,22.0,2,True,False,3.2851844049919485
2872,The Lizzie McGuire Movie,21,PG,Adventure,94.0,37000.0,5.5,17000000.0,3.2667326470588236,41.0,1,False,False,4.638284444444444,16.0,0,False,False,0.0
2873,The Cooler,21,R,Drama,101.0,33000.0,6.9,3200000.0,3.27024625,38.0,0,False,False,0.0,53.0,1,True,False,8.65885357142857
2874,Cradle 2 the Grave,21,R,Action,101.0,42000.0,5.8,25000000.0,2.25958232,53.0,2,False,False,2.6203211900000003,40.0,4,True,False,3.3629354567676106
2875,Uptown Girls,21,PG-13,Comedy,92.0,36000.0,6.2,20000000.0,2.2308671,38.0,2,True,False,3.435901764285714,26.0,0,False,False,0.0
2876,Calendar Girls,21,PG-13,Comedy,108.0,24000.0,6.9,10000000.0,9.3400759,44.0,1,False,False,2.874133,58.0,1,False,True,0.6886103846153846
2877,View from the Top,21,PG-13,Comedy,87.0,26000.0,5.3,30000000.0,0.6508671333333333,48.0,0,False,False,0.0,31.0,4,False,False,4.06787573
2878,Malibu's Most Wanted,21,PG-13,Comedy,86.0,19000.0,5.2,15000000.0,2.3081669333333332,50.0,2,False,True,0.7139751934065934,33.0,0,False,False,0.0
2879,Kangaroo Jack,21,PG,Action,89.0,30000.0,4.4,60000000.0,1.48215185,42.0,1,False,False,2.5314772,33.0,0,False,False,0.0
2880,Radio,21,PG,Biography,109.0,39000.0,6.9,35000000.0,1.5226750857142857,48.0,1,False,True,0.5815425588235295,35.0,4,True,True,3.9151967101944933
2881,The Recruit,21,PG-13,Action,115.0,131000.0,6.6,46000000.0,2.1998235652173914,58.0,7,False,False,2.4719697683779027,63.0,15,True,True,2.29141947710377
2882,Young Adam,21,Other,Crime,98.0,13000.0,6.4,6400000.0,0.400284375,37.0,0,False,False,0.0,32.0,2,False,True,4.7168584869565215
2883,Hollywood Homicide,21,PG-13,Action,116.0,36000.0,5.3,75000000.0,0.68190212,58.0,5,False,False,2.101565275007215,61.0,19,True,True,4.177820773529256
2884,The Triplets of Belleville,21,PG-13,Animation,80.0,51000.0,7.8,9500000.0,1.5554484210526316,40.0,0,False,False,0.0,35.0,0,False,False,0.0
2885,Stuck on You,21,PG-13,Comedy,118.0,52000.0,5.7,55000000.0,1.1960818727272726,45.0,5,False,False,3.516160017037037,33.0,6,True,False,1.4362519803435674
2886,Bulletproof Monk,21,PG-13,Action,104.0,48000.0,5.5,52000000.0,0.7252669038461539,33.0,0,False,False,0.0,48.0,3,True,False,3.87330278
2887,Down with Love,21,PG-13,Comedy,101.0,40000.0,6.3,35000000.0,1.1276603142857142,39.0,1,False,False,8.222720818181818,32.0,2,False,True,4.7168584869565215
2888,Biker Boyz,21,PG-13,Action,110.0,13000.0,4.7,24000000.0,0.9796092083333333,38.0,0,False,False,0.0,42.0,7,False,True,0.9560501135148186
2889,The Medallion,21,PG-13,Action,88.0,40000.0,5.3,41000000.0,0.8358219756097561,43.0,0,False,False,0.0,49.0,9,True,True,3.480737087598204
2890,The Shape of Things,21,R,Comedy,96.0,11000.0,6.7,4000000.0,0.20665425,40.0,4,False,False,3.0936418014285714,34.0,0,False,False,0.0
2891,Party Monster,21,R,Biography,98.0,15000.0,6.3,5000000.0,0.1565212,43.0,0,False,False,0.0,23.0,6,True,True,4.275495533877996
2892,Bringing Down the House,21,PG-13,Comedy,105.0,35000.0,5.6,33000000.0,4.991808454545454,39.0,2,False,True,3.365761140677966,58.0,14,True,True,1.8852279071994666
2893,Willard,21,PG-13,Drama,100.0,18000.0,6.1,20000000.0,0.4282293,42.0,0,False,False,0.0,39.0,1,False,False,2.4210526315789473
2894,The in-Laws,21,PG-13,Action,98.0,16000.0,5.7,40000000.0,0.672296225,38.0,3,False,False,1.528565582051282,56.0,0,False,False,0.0
2895,Confidence,21,R,Crime,97.0,34000.0,6.7,15000000.0,1.5342804,50.0,5,True,True,0.6158729119095023,35.0,1,False,False,2.725413714285714
2896,Latter Days,21,R,Comedy,107.0,17000.0,7.0,850000.0,1.01768,41.0,0,False,False,0.0,26.0,0,False,False,0.0
2897,Beyond Borders,21,R,Adventure,127.0,26000.0,6.5,35000000.0,0.3344286285714286,60.0,4,False,False,3.036746554561404,39.0,0,False,False,0.0
2898,The Fighting Temptations,21,PG-13,Comedy,123.0,6900.0,5.6,30000000.0,1.1324020666666668,60.0,5,True,False,2.2569328758413114,35.0,4,True,True,3.9151967101944933
2899,Anything Else,21,R,Comedy,108.0,30000.0,6.3,18000000.0,0.7547263888888889,68.0,21,True,False,0.8945597174778191,68.0,11,True,False,0.8118861431192882
2900,I Capture the Castle,21,R,Drama,113.0,7200.0,6.9,8000000.0,0.823292625,52.0,0,False,False,0.0,21.0,0,False,False,0.0
2901,The Jungle Book 2,21,G,Animation,72.0,15000.0,5.4,20000000.0,9.31518795,41.0,0,False,False,0.0,51.0,4,False,True,2.805524067264445
2902,My Boss's Daughter,21,PG-13,Comedy,86.0,29000.0,4.7,14000000.0,1.2993575,56.0,3,True,False,3.5412298123188406,25.0,1,False,False,5.629286384615384
2903,A Guy Thing,21,PG-13,Comedy,101.0,17000.0,5.6,20000000.0,0.87160815,19.0,1,False,True,4.8049793076923075,33.0,0,False,False,0.0
2904,Intermission,21,R,Comedy,105.0,15000.0,6.8,5000000.0,1.035043,34.0,0,False,False,0.0,27.0,1,True,False,10.0
2905,All the Real Girls,21,R,Drama,108.0,10000.0,6.8,2500000.0,0.2319944,28.0,0,False,False,0.0,23.0,0,False,False,0.0
2906,From Justin to Kelly,21,PG,Comedy,81.0,25000.0,2.1,12000000.0,0.41074025,56.0,2,False,True,5.3692945,21.0,0,False,False,0.0
2907,Owning Mahowny,21,R,Crime,104.0,13000.0,7.1,10000000.0,0.1271244,46.0,0,False,False,0.0,36.0,0,False,False,0.0
2908,Head of State,21,PG-13,Comedy,95.0,18000.0,5.5,35200000.0,1.0971728409090908,38.0,0,False,False,0.0,38.0,3,False,True,1.6394836961451247
2909,The Singing Detective,21,R,Comedy,109.0,8200.0,5.5,8000000.0,0.054453125,42.0,2,False,False,0.1685958764705882,38.0,5,True,False,0.8183984379723501
2910,Pieces of April,21,PG-13,Comedy,80.0,20000.0,7.0,300000.0,10.0,41.0,0,False,False,0.0,25.0,1,False,True,0.49208876
2911,Code 46,21,R,Drama,93.0,20000.0,6.2,7500000.0,0.11813573333333334,42.0,2,False,False,0.047797849206349205,45.0,6,True,False,1.1910340275
2912,The Order,21,R,Horror,102.0,17000.0,5.2,38000000.0,0.30423173684210525,42.0,2,False,False,1.8016726867521367,24.0,3,False,False,1.481302913919414
2913,Veronica Guerin,21,R,Biography,98.0,20000.0,6.9,17000000.0,0.5552741176470588,64.0,15,True,True,2.597069178572487,34.0,4,True,False,1.9618424458333334
2914,Shade,21,R,Crime,101.0,12000.0,6.3,10000000.0,0.0459098,32.0,0,False,False,0.0,48.0,0,False,False,0.0
2915,The Mother,21,R,Drama,112.0,4000.0,6.8,2500000.0,1.2158348,47.0,2,False,False,5.386861798412698,68.0,0,False,False,0.0
2916,Rugrats Go Wild,21,PG,Animation,80.0,7900.0,5.6,25000000.0,2.21001984,35.0,0,False,False,0.0,43.0,0,False,False,0.0
2917,Luther,21,PG-13,Biography,123.0,15000.0,6.6,30000000.0,0.9877561333333333,74.0,0,False,False,0.0,33.0,0,False,False,0.0
2918,Saints and Soldiers,21,PG-13,Action,90.0,20000.0,6.7,780000.0,1.6800897435897435,32.0,0,False,False,0.0,24.0,0,False,False,0.0
2919,Taxi 3,21,Unrated,Action,84.0,41000.0,5.8,1300000.0,10.0,50.0,0,False,False,0.0,42.0,0,False,False,0.0
2920,The Company,21,PG-13,Drama,112.0,6300.0,6.3,15000000.0,0.4276678,78.0,10,True,True,1.3481654276931703,30.0,3,False,False,5.903440986111111
2921,Good Boy,21,PG,Comedy,87.0,4100.0,5.1,18000000.0,2.5272564444444443,36.0,0,False,False,0.0,13.0,0,False,False,0.0
2922,How to Deal,21,PG-13,Comedy,101.0,9300.0,5.6,16000000.0,0.8993955625,39.0,0,False,False,0.0,19.0,1,False,False,4.024992881355932
2923,The Girl Next Door,20,R,Comedy,109.0,208000.0,6.7,25000000.0,1.21526888,32.0,1,False,True,1.8125773191489363,19.0,0,False,False,0.0
2924,EuroTrip,20,R,Comedy,92.0,200000.0,6.6,25000000.0,0.90420612,34.0,0,False,False,0.0,23.0,0,False,False,0.0
2925,Dodgeball: A True Underdog Story,20,PG-13,Comedy,92.0,235000.0,6.7,20000000.0,8.42116135,29.0,0,False,False,0.0,39.0,7,False,True,1.9690227730432301
2926,White Chicks,20,PG-13,Comedy,109.0,135000.0,5.6,37000000.0,3.0567803513513514,46.0,4,False,True,5.105207855555555,32.0,2,False,False,1.1006536636363635
2927,Mean Girls,20,PG-13,Comedy,97.0,347000.0,7.0,17000000.0,7.654486882352941,40.0,3,False,False,3.1324441206349203,18.0,0,False,False,0.0
2928,Harry Potter and the Prisoner of Azkaban,20,PG,Adventure,142.0,570000.0,7.9,130000000.0,6.133550907692308,43.0,3,True,False,4.26963556627451,15.0,2,True,False,8.425884514
2929,Troy,20,R,Drama,163.0,500000.0,7.2,175000000.0,2.8423420114285713,63.0,7,True,False,2.2655282698838124,41.0,9,True,False,2.0601528402162814
2930,Eternal Sunshine of the Spotless Mind,20,R,Drama,108.0,935000.0,8.3,20000000.0,3.70183575,41.0,0,False,False,0.0,42.0,12,True,False,5.042196198250454
2931,Kill Bill: Vol. 2,20,R,Action,137.0,702000.0,8.0,30000000.0,5.137294,41.0,4,True,False,5.441097445833334,34.0,3,True,True,2.209130063888889
